SSN_ID               WH_ID  LOCN_ID    ISSN_STATUS LAST_UPDATE_DATE 
88180117             XD     C2030101   DX          19-NOV-2007      
88180118             XD     C2140103   DX          19-NOV-2007      
88180119             XD     C2140102   DX          19-NOV-2007      
88180120             XD     C2140101   DX          19-NOV-2007      
88190101             XD     C2230101   DX          19-NOV-2007      
88190102             XD     C2040101   DX          19-NOV-2007      
88190103             XD     C2050101   DX          19-NOV-2007      
88190104             XD     C2040102   DX          19-NOV-2007      
88190105             XD     C2040201   DX          19-NOV-2007      
88190106             XD     C2050302   DX          19-NOV-2007      
88190107             XD     C2230101   DX          19-NOV-2007      
88190108             XD     C2040103   DX          19-NOV-2007      
88190109             XD     C2040202   DX          19-NOV-2007      
88190110             XD     C2050102   DX          19-NOV-2007      
88190111             XD     C2040203   DX          19-NOV-2007      
88190112             XD     C2050201   DX          19-NOV-2007      
88190113             XD     C2050303   DX          19-NOV-2007      
88190114             XD     C2040303   DX          19-NOV-2007      
88190115             XD     C2050301   DX          19-NOV-2007      
88190116             XD     RD000008   DX          19-NOV-2007      
88190117             XD     C2040301   DX          19-NOV-2007      
88190118             XD     C2040302   DX          19-NOV-2007      
88190119             XD     C2050103   DX          19-NOV-2007      
88190120             XD     C2050203   DX          19-NOV-2007      
88200101             XD     RC000001   DX          19-NOV-2007      
88220101             XD     C2190201   DX          19-NOV-2007      
88220102             XD     C2200201   DX          19-NOV-2007      
88220103             XD     C2200202   DX          19-NOV-2007      
88220104             XD     C2190202   DX          19-NOV-2007      
88220105             XD     C2210201   DX          19-NOV-2007      
88220106             XD     RC000001   DX          19-NOV-2007      
88220107             XD     C2210202   DX          19-NOV-2007      
88220108             XD     C2370204   DX          19-NOV-2007      
88220109             XD     C2360204   DX          19-NOV-2007      
88220110             XD     RC000001   DX          19-NOV-2007      
88220111             XD     RC000001   DX          19-NOV-2007      
88220112             XD     RC000001   DX          19-NOV-2007      
88220113             XD     RC000001   DX          19-NOV-2007      
88220114             XD     RC000001   DX          19-NOV-2007      
88220115             XD     C2210101   DX          19-NOV-2007      
88220116             XD     C2210102   DX          19-NOV-2007      
88220117             XD     C2190101   DX          19-NOV-2007      
88220118             XD     C2200101   DX          19-NOV-2007      
88220119             XD     C2200102   DX          19-NOV-2007      
88220120             XD     C2190102   DX          19-NOV-2007      
88230101             XD     RD000009   DX          19-NOV-2007      
88230202             XD     RD000009   DX          19-NOV-2007      
88230203             XD     RD000009   DX          19-NOV-2007      
88230304             XD     C8R10206   DX          19-NOV-2007      
88230305             XD     RD000009   DX          19-NOV-2007      
88230406             XD     RD000009   DX          19-NOV-2007      
88230407             XD     RD000009   DX          19-NOV-2007      
88230408             XD     RD000009   DX          19-NOV-2007      
88230409             XD     RD000009   DX          19-NOV-2007      
88230410             XD     RD000009   DX          19-NOV-2007      
88230411             XD     RD000009   DX          19-NOV-2007      
88230512             XD     230304     DX          19-NOV-2007      
88230613             XD     RD000009   DX          19-NOV-2007      
88230614             XD     RD000009   DX          19-NOV-2007      
88230615             XD     C8L10203   DX          19-NOV-2007      
88230616             XD     C8L10204   DX          19-NOV-2007      
88230617             XD     RD000009   DX          19-NOV-2007      
88230718             XD     C8L10105   DX          19-NOV-2007      
88230719             XD     C8L10106   DX          19-NOV-2007      
88230720             XD     C8L10107   DX          19-NOV-2007      
88230821             XD     RD000009   DX          19-NOV-2007      
88230822             XD     C8L10103   DX          19-NOV-2007      
88250101             XD     C2020101   DX          19-NOV-2007      
88250102             XD     C2360101   DX          19-NOV-2007      
88250103             XD     C2360202   DX          19-NOV-2007      
88250104             XD     C2360203   DX          19-NOV-2007      
88250105             XD     C2360204   DX          19-NOV-2007      
88250106             XD     C2360201   DX          19-NOV-2007      
88250107             XD     RD000010   DX          19-NOV-2007      
88250108             XD     RD000010   DX          19-NOV-2007      
88250109             XD     RD000010   DX          19-NOV-2007      
88250110             XD     C2370202   DX          19-NOV-2007      
88250111             XD     C2360202   DX          19-NOV-2007      
88250112             XD     250112     DX          19-NOV-2007      
88250113             XD     C2360203   DX          19-NOV-2007      
88250114             XD     C2370204   DX          19-NOV-2007      
88250115             XD     C2360204   DX          19-NOV-2007      
88250116             XD     RD000010   DX          19-NOV-2007      
88250117             XD     RD000010   DX          19-NOV-2007      
88250118             XD     250118     DX          19-NOV-2007      
88250119             XD     C2370103   DX          19-NOV-2007      
88250120             XD     C2370104   DX          19-NOV-2007      
88260101             XD     C2340303   DX          19-NOV-2007      
88260102             XD     C2340304   DX          19-NOV-2007      
88260103             XD     C2350301   DX          19-NOV-2007      
88260104             XD     C2350204   DX          19-NOV-2007      
88260105             XD     C2350302   DX          19-NOV-2007      
88260106             XD     C2350303   DX          19-NOV-2007      
88260107             XD     C2350304   DX          19-NOV-2007      
88260108             XD     C2350203   DX          19-NOV-2007      
88260109             XD     C2350202   DX          19-NOV-2007      
